Country Name;Country Code;Last Update;Indicator Name;Indicator Code;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Namibia;NAM;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;9,7145E+13;-3,98091E+13;-1,82345E+14;-2,36892E+14;4,64171E+14;4,76727E+14;3,55377E+14;8,13149E+14;1,85867E+14;2,04746E+14;8,16561E+14;7,18934E+14;-1,57954E+14;1,72988E+14;3,89901E+13;3,19132E+14;4,2201E+14;3,29159E+14;3,36928E+14;3,49218E+14;1,17795E+14;4,78866E+13;4,23979E+14;1,22695E+14;2,52926E+14;7,07318E+14;5,37404E+14;2,64981E+14;2,95971E+14;6,03925E+14;5,09134E+14;5,06168E+13;5,61472E+14;6,09252E+14;4,26417E+14;3,37945E+14;-1,02725E+14;1,05994E+14;-8,39155E+14;-8,1014E+13;3,52466E+14;4,56029E+14
New Caledonia;NCL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;-3,84858E+14;5,40079E+14;1,42626E+14;1,57163E+14;3,09993E+14;6,99922E+14;3,3985E+14;-1,11993E+14;1,27011E+14;6,49947E+14;2,3E+14;1,89982E+14;9,80001E+14;-1,36E+14;-3,99995E+14;-7E+14;2,39999E+14;-2E+14;1,8E+14;4,5E+14;-1E+14;5,7E+14;3,46E+14;1,1E+13;3,6E+13;4,90003E+14;5,19995E+14;5,29795E+14;2,59019E+14;5,94003E+13;4,49879E+14;2,00715E+14;-3,20028E+14;9,00173E+14;2,10011E+14;;;;;;;;;;;;;;;;;;4;-1,4E+14;-2,4E+14;-2,1E+14;
Niger;NER;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,54639E+14;1,02787E+14;9,42823E+14;1,3104E+14;6,91976E+14;-3,82497E+14;1,22869E+14;3,83495E+14;-5,48595E+14;3,05578E+14;5,67932E+14;-5,16627E+14;-1,70476E+13;8,77524E+14;-2,79319E+14;6,78203E+14;7,76458E+14;1,34726E+14;7,147E+14;-2,45504E+14;-1,77666E+14;2,17446E+14;-3,86363E+14;-1,68198E+14;7,71813E+14;6,35214E+14;8,82814E+14;6,87115E+14;9,57046E+14;-1,30848E+14;-4,39489E+13;2,00075E+14;3,21655E+14;1,85478E+14;2,45724E+13;1,00531E+14;1,52748E+14;9,97261E+14;-2,19563E+12;-1,20848E+14;7,26813E+14;4,91847E+14;2,17061E+13;3,63802E+14;7,33187E+14;5,93105E+14;3,14272E+14;7,73141E+14;1,9626E+14;8,57817E+14;2,35776E+14;1,05489E+14;5,31513E+14;6,64214E+14;4,39265E+14;5,74089E+14;5,00136E+14;7,2108E+14;5,9414E+14;3,55023E+13;1,38713E+14;1,15E+14
Nigeria;NGA;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,91795E+14;4,10299E+14;8,57862E+14;4,95049E+14;4,88498E+14;-4,25051E+14;-1,57436E+14;-1,24836E+14;2,41974E+14;2,50072E+14;1,42375E+13;3,36426E+14;5,39276E+14;1,11607E+14;-5,22775E+14;9,04235E+14;6,02412E+14;-5,76416E+14;6,75943E+14;4,20483E+14;-1,31279E+14;-6,80339E+14;-1,09241E+14;-1,11562E+14;5,91303E+14;6,09453E+14;3,20013E+14;7,33403E+13;1,91938E+14;1,17769E+14;3,58353E+14;4,63119E+14;-2,03512E+14;-1,81492E+14;-7,26648E+14;4,19592E+14;2,9371E+12;2,58125E+14;5,84127E+14;5,01593E+14;5,91768E+14;1,53292E+14;7,34719E+14;9,25056E+14;6,43852E+14;6,05943E+14;6,59113E+14;6,76447E+12;8,03693E+14;8,00566E+14;5,30792E+14;4,23006E+14;6,67134E+14;6,30972E+14;2,65269E+14;-1,61687E+14;8,05887E+14;1,92276E+14;2,20843E+13;-1,79425E+14;3,64719E+14;3,25168E+14
Nicaragua;NIC;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,49774E+14;1,08908E+14;1,08655E+14;1,16985E+14;9,52516E+14;3,30114E+14;6,96951E+14;1,34296E+14;6,2377E+14;1,35383E+14;3,30476E+14;2,22072E+14;6,41701E+14;1,41924E+14;-1,53247E+14;5,20945E+14;8,36848E+14;-7,8388E+13;-2,64788E+14;4,61173E+14;5,36329E+14;-8,16362E+14;4,61321E+14;-1,56609E+14;-4,08185E+14;-1,01731E+14;-7063529415;-1,24498E+14;-1,73822E+14;-5,24997E+14;-1,89281E+14;3,86347E+14;-3,92936E+14;3,33773E+14;5,91191E+14;6,34427E+13;3,96665E+14;3,71168E+14;7,03597E+14;4,10159E+14;2,96084E+14;7,53939E+14;2,52073E+14;5,31217E+14;4,2824E+14;4,1532E+14;5,0767E+14;3,43637E+14;-3,29356E+14;4,41048E+14;6,31748E+14;6,49598E+14;4,92679E+14;4,78582E+14;4,79206E+14;4,56234E+14;4,63141E+14;-3,36319E+14;-2,89649E+14;-1,76626E+13;1,03469E+14;3,7511E+14
Netherlands;NLD;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,95547E+14;6,84351E+14;3,62462E+14;8,2749E+14;8,64309E+13;2,7411E+14;5,28001E+14;6,41613E+14;6,42945E+14;6,14018E+14;4,31698E+14;3,53387E+13;5,44422E+14;3,43872E+14;2,02886E+14;4,45631E+14;2,52044E+14;2,69625E+14;2,01417E+14;1,34191E+14;-7,83612E+14;-1,24076E+14;2,06996E+14;3,06168E+14;2,58018E+14;2,78698E+13;1,93125E+14;3,44122E+14;4,42012E+14;4,18322E+14;2,43913E+14;1,70607E+14;1,25755E+14;2,96109E+14;3,11604E+14;3,49874E+14;4,32905E+13;4,66392E+14;5,03405E+14;4,19564E+13;2,32696E+14;2,17274E+13;1,55646E+14;1,98495E+14;2,05088E+14;3,46099E+14;3,77284E+14;2,17032E+14;-3,66688E+14;1,34274E+14;1,55119E+14;-1,03035E+14;-1,30175E+14;1,4234E+14;1,95917E+14;2,19171E+14;2,9109E+14;2,36092E+14;1,95559E+14;-3,88608E+14;4,86322E+14;4,47824E+14
Norway;NOR;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,27334E+14;2,81395E+14;3,78504E+14;5,00965E+13;5,28561E+14;3,78651E+14;6,25608E+14;2,25988E+14;4,50461E+14;2,34478E+14;5,67361E+14;5,3306E+14;4,53293E+13;3,92218E+14;4,9521E+14;5,82553E+14;4,16071E+14;3,86935E+14;4,37251E+14;4,56424E+13;1,59834E+14;2,35322E+14;3,97301E+14;6,05238E+14;5,5534E+14;4,04211E+13;1,7535E+14;-2,55127E+14;1,03825E+14;1,93229E+14;3,08444E+14;3,57446E+13;2,84518E+14;5,05527E+14;4,15564E+14;5,02796E+14;5,28456E+14;2,66869E+14;2,07205E+14;3,31895E+14;2,06713E+14;1,37756E+14;9,44909E+14;4,01463E+14;2,68508E+14;2,46151E+14;2,914E+14;4,8192E+14;-1,94036E+14;7,87052E+14;1,10566E+14;2,71796E+14;1,01619E+14;2,04813E+14;1,85734E+14;1,16472E+14;2,46375E+14;8,28931E+14;1,12375E+14;-1,27817E+13;3,8984E+14;3,28056E+14
Nepal;NPL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,90827E+13;1,91032E+14;1,89511E+14;7,53245E+14;-1,20319E+14;7,04064E+14;-1,5715E+14;6,75483E+14;4,46342E+14;2,57599E+14;-1,19538E+14;3,1178E+13;-4,76536E+14;6,33359E+14;1,45647E+14;4,39854E+14;3,01697E+14;4,40574E+14;2,36888E+14;-2,31939E+14;8,34197E+14;3,77937E+14;-2,97741E+14;9,68113E+14;6,14491E+13;4,56565E+13;1,69562E+14;7,69681E+14;4,32965E+14;4,63504E+14;6,36815E+14;4,10641E+14;3,84985E+14;8,216E+14;3,46845E+14;5,32828E+14;5,04861E+14;3,01639E+14;4,41257E+14;6,2E+14;4,79989E+14;1,20143E+14;3,94504E+14;4,6826E+14;3,47918E+14;3,36461E+14;3,41156E+14;6,10464E+14;4,53308E+13;4,81641E+14;3,42181E+14;4,67014E+14;3,52515E+14;6,01148E+14;3,97605E+14;4,33114E+13;8,97728E+13;7,62238E+14;6,65706E+14;-2,36962E+14;4,83815E+14;5,61319E+14
Nauru;NRU;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,84314E+14;-8,51064E+14;-6,97674E+14;65;-6,06061E+14;-1,6129E+14;9,83607E+13;3,13433E+14;4,54545E+14;1,52174E+14;-5,66038E+14;8;-6,48148E+14;7,92079E+14;8,25688E+14;4,23729E+14;3,25203E+13;2,3622E+14
New Zealand;NZL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;3,18564E+14;2,19177E+14;1,28425E+14;4,65565E+14;9,29684E+14;3,49152E+14;4,7927E+14;1,61533E+14;2,70564E+14;9,70839E+14;-3,53677E+14;1,61414E+14;1,53141E+14;-1,09079E+14;1,09383E+13;6,39153E+14;5,11925E+14;4,72208E+14;3,61567E+14;2,0792E+13;8,59093E+14;5,37536E+14;2,87134E+14;3,41088E+14;4,71396E+14;4,72848E+14;4,08896E+14;3,35332E+13;2,79846E+14;3,06512E+14;-1,21071E+14;-1,12068E+14;1,46675E+14;2,22158E+14;2,27303E+14;2,76492E+14;3,81084E+14;3,73643E+14;3,80176E+14;3,52441E+14;3,52518E+14;2,44598E+14;-6,53921E+14;5,16785E+14;2,15698E+14
OECD members;OED;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,32916E+13;5,63082E+14;5,34657E+12;6,44506E+14;5,45308E+14;5,94631E+14;4,36777E+14;6,04801E+14;5,25491E+14;2,75799E+14;3,71289E+14;5,39878E+14;6,07429E+14;9,18637E+14;2,04517E+14;4,86071E+14;3,80975E+14;4,48608E+14;3,93234E+12;1,13496E+14;2,05929E+14;1,42594E+14;2,90694E+14;4,74435E+14;3,72316E+14;3,04118E+14;3,52791E+13;4,56153E+14;3,80242E+14;2,93585E+14;1,2132E+14;2,14173E+14;1,40772E+14;3,22127E+14;2,65716E+14;3,06783E+14;3,59835E+13;2,99035E+14;3,42588E+14;4,07575E+14;1,39182E+14;1,5459E+14;2,04064E+14;3,26987E+14;2,82144E+14;3,0008E+14;2,60036E+14;3,9631E+14;-3,37153E+14;2,98606E+14;1,86878E+13;1,38665E+14;1,51836E+14;2,09306E+14;2,43327E+14;1,82851E+14;2,49486E+14;2,35817E+14;1,73063E+14;-4,21342E+14;5,47354E+14;2,77645E+14
Oman;OMN;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;5,20446E+14;6,62191E+14;8,18878E+13;2,56662E+14;1,38951E+14;8,98225E+14;9,82522E+14;-1,42521E+14;1,14988E+14;2,44335E+14;2,05401E+14;1,00722E+14;-3,69353E+13;4,33174E+14;6,03544E+14;1,70471E+14;1,15698E+14;1,66667E+14;1,67116E+14;1,40072E+14;2,00216E+14;-3,44078E+13;5,96403E+14;1,17569E+14;-1,30426E+14;6,07408E+14;8,41388E+14;6,04296E+14;3,87577E+14;4,99682E+14;3,04594E+14;6,03351E+14;2,64234E+13;3,31496E+14;6,55107E+14;4,4828E+13;-1,10091E+14;-2,66859E+14;1,29221E+14;2,49022E+14;5,37189E+13;4,45268E+14;8,20008E+14;6,1124E+13;1,71399E+14;2,89461E+14;8,86312E+14;5,2277E+14;1,29225E+14;5,01706E+14;5,04642E+14;3,04058E+14;1,2871E+14;-1,12871E+13;-3,37971E+14;3,09228E+14;4,31125E+14
Other small states;OSS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,11296E+14;4,53251E+14;4,4925E+14;9,02383E+14;5,74971E+14;1,08416E+14;9,84874E+14;7,3114E+13;1,57315E+14;8,71268E+14;7,56067E+14;3,40321E+14;3,67382E+14;3,85111E+14;3,12788E+14;2,98173E+14;1,32393E+14;2,21075E+14;2,18616E+14;-4,85911E+14;3,97623E+14;4,38959E+14
Pakistan;PAK;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,98735E+14;4,48286E+14;8,68883E+14;7,56976E+14;1,04194E+14;5,78995E+14;5,40061E+14;7,23322E+14;5,5079E+14;1,13535E+14;4,68373E+13;8,13406E+13;7,06426E+14;3,54019E+14;4,21142E+14;5,15619E+14;3,9477E+14;8,04853E+14;3,75844E+14;1,02157E+14;7,92076E+14;6,53749E+14;6,77838E+14;5,06521E+14;7,59211E+14;5,50165E+14;6,45234E+14;7,62528E+14;4,95977E+14;4,45859E+14;5,06157E+14;7,7059E+14;1,75775E+14;3,73742E+13;4,96261E+14;4,84658E+14;1,0144E+14;2,55023E+14;3,66013E+14;4,26009E+14;3,55442E+14;2,50834E+14;5,77703E+14;7,54686E+14;6,51878E+14;5,89898E+14;4,83282E+14;1,70141E+14;2,83166E+14;1,60669E+14;2,74841E+14;3,50703E+14;4,39646E+14;4,67471E+14;4,73115E+14;5,52674E+14;4,43263E+14;6,1517E+14;2,49764E+14;-1,27409E+14;6,48709E+14;6,18816E+14
Panama;PAN;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,09266E+13;8,24474E+14;8,53879E+14;4,43213E+14;9,16004E+14;7,5814E+14;8,55293E+14;6,97739E+13;8,44139E+14;6,95923E+13;9,61614E+14;4,58281E+14;5,36431E+14;2,44832E+13;1,74092E+14;1,66446E+14;1,09403E+14;9,79264E+14;4,51475E+14;1,30845E+14;9,20681E+14;5,34846E+14;-4,49136E+14;2,70947E+14;4,94223E+14;3,56779E+14;-1,80906E+14;-1,33798E+14;1,56225E+14;8,09899E+14;9,41901E+14;8,20168E+14;5,45574E+14;2,85015E+14;1,75168E+14;4,0797E+14;6,46099E+14;7,3415E+14;3,91721E+14;2,71537E+14;5,74273E+14;2,22915E+14;4,2055E+14;7,52208E+14;7,19128E+14;8,65247E+14;1,1984E+14;9,85565E+14;1,24299E+14;5,82799E+14;1,13136E+14;9,77849E+13;6,90395E+14;5,06642E+14;5,73305E+14;4,95321E+14;5,59115E+14;3,68543E+14;3,28187E+14;-1,76683E+14;1,58358E+14;1,08094E+14
Peru;PER;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,3471E+14;1,00353E+14;4,32825E+14;6,54787E+14;5,62173E+14;8,23892E+13;3,85256E+14;1,52238E+14;3,51446E+14;3,36595E+14;4,59054E+14;3,47754E+14;6,27693E+14;9,38683E+14;4,30086E+14;1,44711E+14;3,49064E+14;-2,6425E+14;4,09075E+14;5,94334E+14;5,55204E+14;-2,22723E+12;-1,04081E+13;3,60829E+14;2,06113E+14;9,42596E+14;9,72615E+14;-9,44127E+14;-1,2312E+14;-4,98256E+14;2,21926E+13;-5,40509E+14;5,24358E+14;1,23084E+14;7,4114E+14;2,79897E+14;6,47682E+14;-3,91538E+14;1,49491E+14;2,69437E+14;6,17892E+14;5,45353E+14;4,16502E+14;4,9582E+14;6,28506E+14;7,5289E+13;8,51839E+13;9,12657E+13;1,09582E+13;8,33246E+14;6,32719E+14;6,13972E+14;5,85252E+14;2,38216E+14;3,25224E+14;3,95332E+14;2,51884E+14;3,96935E+12;2,24063E+14;-1,08696E+14;1,34175E+14;2,68387E+14
Philippines;PHL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,69547E+14;4,84629E+14;7,01627E+14;3,40249E+14;5,34509E+14;4,44116E+13;5,22269E+14;5,03816E+14;4,68947E+14;3,69249E+14;5,38901E+14;5,43039E+14;8,78201E+14;3,39461E+14;5,4511E+14;8,7784E+14;5,56297E+14;5,19238E+14;5,59557E+14;5,20071E+14;3,42221E+14;3,69841E+14;1,89695E+14;-7,03938E+13;-6,85838E+14;3,51068E+14;4,36181E+14;6,69693E+14;6,18392E+14;3,08267E+14;-4,3639E+14;4,17629E+14;2,18189E+12;4,37367E+14;4,62523E+14;5,86035E+13;5,18641E+14;-5,14091E+14;3,34645E+14;4,3825E+14;3,04923E+14;3,71626E+14;5,08691E+14;6,56923E+14;4,94251E+14;5,31642E+14;6,51929E+14;4,34449E+14;1,44832E+14;7,3345E+14;3,85823E+14;6,89695E+14;6,75053E+14;6,34799E+14;6,34831E+14;7,14946E+14;6,93099E+13;6,34149E+14;6,11853E+14;-9,51829E+14;5,71473E+13;7,57033E+14
Palau;PLW;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,44011E+14;3,57939E+14;-3,26338E+14;4,85603E+14;3,95986E+14;-4,05644E+14;2,02114E+14;-5,78191E+14;-6,59047E+14;2,16093E+13;6,68367E+14;1,6726E+14;-3,38731E+14;6,29387E+14;7,53906E+14;-8,33732E+14;-4,07881E+14;1,08108E+14;3,95968E+14;-9,10721E+14;-1,33333E+14;
Papua New Guinea;PNG;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,18111E+14;6,3741E+14;4,07252E+14;8,57028E+14;1,02685E+14;5,81376E+12;4,07046E+14;4,35959E+14;8,27346E+14;1,08428E+14;6,29519E+14;5,64355E+13;6,52926E+14;2,61053E+14;-8,79884E+13;-3,38845E+14;8,34816E+14;8,54986E+12;1,8324E+14;-2,30345E+14;-2,7483E+14;3,52944E+14;3,22316E+14;-3,54726E+14;4,00019E+14;4,69306E+14;2,77049E+13;2,90924E+14;-1,41958E+14;-3,01217E+14;9,5469E+14;1,38491E+14;1,82023E+14;5,94211E+14;-3,31245E+14;7,7337E+14;-3,90439E+14;-3,76911E+14;1,85555E+14;-2,49484E+14;-1,21289E+14;-1,58901E+14;2,1641E+14;2,72118E+14;6,3448E+14;5,40994E+14;7,81519E+14;-2,96458E+14;6,80042E+14;1,01285E+14;1,10754E+14;4,65712E+14;3,82495E+14;1,35438E+14;6,57836E+14;5,48957E+14;3,53461E+14;-2,79252E+14;4,48043E+14;-3,16738E+14;1E+15;4,6E+14
Poland;POL;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,01558E+14;2,51498E+14;3,73831E+14;5,2928E+12;7,10287E+14;6,11554E+14;6,449E+14;4,64051E+14;4,65489E+14;4,56099E+14;1,25857E+13;2,03586E+14;3,49839E+13;4,98284E+14;3,50683E+14;6,13114E+14;7,06153E+14;4,19998E+14;2,83218E+14;2,93464E+14;5,04219E+14;1,54522E+14;8,56557E+13;3,83696E+14;4,3833E+14;2,95351E+14;5,14002E+14;5,94521E+14;4,45004E+14;-2,02012E+14;6,84776E+14;4,87402E+14
Pre-demographic dividend;PRE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-7,80181E+14;6,17374E+14;5,68149E+14;3,93713E+14;4,20937E+14;-4,48307E+14;-6,43775E+14;2,40119E+14;1,17691E+14;1,23213E+14;9,54449E+14;3,0023E+14;4,17496E+14;8,82868E+13;-1,1829E+14;7,46247E+14;4,98526E+14;-5,88675E+14;5,63216E+14;4,36178E+14;-3,907E+14;-1,06568E+14;-4,77127E+14;3,04719E+14;3,43114E+14;2,65593E+14;4,21205E+13;3,6427E+14;1,90249E+14;8,42801E+14;-7,91749E+13;2,73192E+14;-1,84101E+14;1,35061E+14;3,19155E+14;5,60563E+14;6,67661E+13;6,80976E+14;4,21127E+14;5,49591E+14;4,54025E+14;5,68831E+14;-4,8812E+14;1,16949E+14;5,94063E+14;6,22185E+14;6,03425E+14;6,27235E+14;4,63727E+14;6,47151E+14;4,02301E+14;3,52582E+14;5,8093E+14;5,08311E+14;3,21104E+14;2,42194E+14;1,58601E+13;2,46463E+14;3,19762E+14;-2,51459E+14;2,99745E+14;3,9992E+14
Puerto Rico;PRI;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,04174E+14;8,32331E+14;8,65105E+14;7,06092E+14;9,20484E+14;7,49915E+14;6,22322E+14;5,18043E+14;9,37523E+14;8,39792E+14;6,36545E+13;7,17357E+14;6,3449E+14;2,91738E+13;-6,54567E+14;6,24309E+14;5,95068E+14;6,93195E+14;7,90682E+14;4,24347E+14;1,14795E+14;-1,55664E+14;-2,34197E+13;5,92869E+14;3,09744E+13;4,97737E+14;5,769E+13;5,88837E+14;4,33495E+14;-2,84054E+14;2,30439E+14;4,56405E+14;4,64453E+14;4,18596E+13;4,54899E+14;2,31371E+14;4,88009E+14;5,53073E+14;5,3897E+14;3,27196E+13;6,31347E+13;9,16459E+14;5,34198E+14;8,74868E+14;-1,98694E+14;-1,40941E+14;-1,16281E+14;-1,84413E+13;-1,95243E+13;-4,13254E+14;-3,58511E+14;2,92751E+14;-3,06827E+14;-1,19036E+14;-1,04944E+14;-1,263E+14;-2,88595E+14;-4,36061E+14;1,67506E+14;-4,20281E+14;4,32647E+14;3,36097E+14
Korea, Dem. People's Rep.;PRK;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,5349E+14;6,61445E+14;5,8737E+14;6,31075E+14;7,46899E+14;4,07791E+13;7,54448E+14;8,87551E+13;2,12074E+14;1,26126E+14;6,63165E+14;8,0157E+14;1,12007E+14;1,14286E+14;-4,34763E+14;6,90023E+14;5,6026E+12;2,81597E+14;5,63894E+14;4,58934E+14;1,6181E+14;2,13538E+14;-1,73114E+14;-1,87998E+14;2,80744E+14;4,14096E+14;6,38139E+14;7,48911E+13;6,44064E+14;3,95052E+14;4,36821E+14;1,08948E+14;-2,04328E+14;9,64838E+14;4,28278E+14;3,50425E+14;4,40087E+14;4,80796E+14;3,90658E+14;3,81618E+14;1,94367E+14;7,70924E+14;-9,30521E+14;1,78874E+14;7,81848E+13;1,62503E+14;2,50658E+14;3,19248E+14;-3,12208E+14;1,73763E+14;-1,69616E+14;-4,05729E+14;-9,22645E+14;7,9219E+14;1,79205E+14;2,01949E+14;3,50635E+13;2,84933E+14;2,68276E+14;-8,30052E+14;5,50276E+13;6,68575E+14
Paraguay;PRY;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,90029E+14;3,30026E+14;4,71029E+14;4,21248E+14;6,16797E+14;1,9915E+14;9,15037E+14;4,52707E+14;4,70115E+14;5,55343E+14;5,53815E+12;6,6313E+14;7,30281E+14;8,38153E+14;6,85244E+14;7,52595E+14;1,14941E+14;1,20287E+14;1,18621E+13;1,17121E+13;9,17046E+14;-1,39762E+14;-3,04262E+13;2,8166E+14;4,52314E+13;4,96484E+14;7,5823E+14;5,91537E+14;6,9352E+14;4,12328E+14;3,49365E+14;1,69643E+14;4,93636E+14;5,31792E+14;6,82281E+14;1,57379E+14;4,24252E+14;6,80378E+14;-1,36608E+14;-2,31414E+14;-8,34055E+14;-2,14044E+14;4,32075E+14;4,05742E+14;2,13349E+14;4,80712E+14;5,42162E+14;6,49629E+13;-2,61137E+14;1,10952E+14;4,28637E+14;-7,08043E+14;8,29308E+14;5,30124E+14;2,95715E+14;4,26803E+14;4,81008E+14;3,20425E+14;-4,01855E+13;-8,19785E+14;4,01674E+14;7,54395E+14
West Bank and Gaza;PSE;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,11851E+14;1,21515E+13;1,46672E+13;1,43342E+14;8,28043E+14;-8,55618E+14;-9,31064E+14;-1,24892E+14;1,40159E+14;2,19252E+14;1,12907E+14;-9,96556E+14;3,78828E+14;7,42918E+14;8,59349E+14;5,77736E+14;9,60081E+14;6,09646E+14;4,69857E+14;-1,57867E+14;3,7213E+14;8,86462E+14;1,41937E+14;1,22708E+14;1,36269E+14;-1,13185E+14;7,01198E+14;3,93298E+14
Pacific island small states;PSS;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;4,6167E+13;-3,62676E+14;-1,15683E+14;5,9632E+13;-2,5017E+14;5,66138E+14;-2,3653E+13;8,44682E+14;5,01569E+14;3,98686E+14;5,48252E+14;5,57698E+14;2,94427E+14;4,85658E+14;4,40098E+14;3,11199E+14;-1,21333E+14;1,61806E+14;4,9521E+14;-1,65901E+13;1,10199E+14;2,13E+14;2,08091E+14;4,09771E+14;2,51974E+14;2,24417E+14;3,91306E+14;2,15518E+13;-5,62103E+14;3,716E+14;3,84754E+14;1,05905E+14;3,14782E+14;3,61774E+14;3,57638E+14;3,64814E+14;3,98962E+14;2,82919E+14;1,01254E+14;-1,02805E+14;-3,5681E+14;6,35905E+14
Post-demographic dividend;PST;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,3449E+14;5,67464E+14;5,28551E+14;6,35586E+14;5,4868E+14;5,87102E+14;4,33562E+13;5,9748E+14;5,3316E+14;2,68055E+14;3,69308E+14;5,34801E+14;6,11104E+14;7,45472E+14;4,6352E+13;4,86104E+14;3,82636E+13;4,39661E+14;3,84587E+14;9,64004E+14;1,89023E+14;1,88221E+14;3,16314E+14;4,79953E+14;3,74299E+13;3,19044E+13;3,53158E+14;4,68669E+14;3,81227E+14;2,72421E+14;1,12453E+14;1,95387E+14;1,18286E+13;3,14253E+14;2,69317E+13;2,87765E+14;3,40233E+14;2,82354E+13;3,52724E+14;4,02291E+13;1,50214E+14;1,52754E+14;2,0178E+14;3,20511E+13;2,76287E+14;2,90393E+14;2,54082E+14;3,63657E+14;-3,39377E+14;2,92716E+14;1,65529E+13;1,24952E+14;1,39952E+14;1,91542E+14;2,13679E+14;1,74935E+14;2,36323E+14;2,25967E+14;1,69043E+14;-4,42009E+14;5,21812E+14;2,41432E+14
French Polynesia;PYF;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;9,57658E+14;-4,73917E+14;1,49308E+14;-2,68594E+14;1,62671E+14;1,20024E+14;-4,69508E+14;7,80256E+14;1,8001E+14;-4,9027E+12;8,20362E+14;2,07899E+14;9,89256E+14;3,92592E+14;4,84901E+12;2,64602E+14;1,69859E+14;2,41966E+14;2,36029E+14;-1,17079E+13;1,35478E+14;1,26983E+14;-3,59863E+14;2,15788E+14;1,29883E+14;3,65553E+14;-1,45739E+14;-1,29768E+14;-1,66633E+14;-3,88969E+14;-6,68537E+14;-1,22815E+14;1,73337E+14;1,89053E+14;3,24541E+14;-3,41596E+14;8,46181E+14;2,12693E+13;9,71259E+14;3,09973E+14;8,89584E+14;1,70498E+14;6,76755E+14;-4,23139E+14;-2,46606E+13;-2,96196E+14;-9,27538E+14;3,98801E+14;5,93554E+14;1,80334E+14;2,3022E+14;4,29263E+14;1,73709E+14;2,69042E+14;-6,99999E+14;2,39999E+14;
Qatar;QAT;2023-06-29;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,89819E+14;7,18215E+14;3,71996E+14;1,92189E+14;7,49276E+14;2,61702E+14;1,79857E+14;1,76636E+14;1,19566E+14;1,95923E+14;1,33752E+14;4,73001E+14;5,55604E+14;5,33432E+14;4,75335E+14;3,06419E+14;-1,4976E+14;1,23487E+14;7,74808E+14;-3,64045E+14;1,591E+14;4,82769E+14
